trackId,title,version,type,isrc,explicitContent,trackNumber,discNumber,artistId,artistAppearsAs,releaseId,duration,formats,price,rrp,url,popularity,streamingReleaseDate,licensorID
1528,Bedshaped,,Audio,GBAAN0400088,false,12,1,1,Keane,112,278,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=12,0.36,2004-05-02T00:00:00Z,1
1529,Can't Stop Now,,Audio,GBAAN0400106,false,7,1,1,Keane,112,218,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=07,0.32,2004-05-02T00:00:00Z,1
1530,Sunshine,,Audio,GBAAN0400105,false,8,1,1,Keane,112,252,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=08,0.32,2004-05-02T00:00:00Z,1
1531,This Is The Last Time,,Audio,GBAAN0400089,false,9,1,1,Keane,112,209,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=09,0.36,2004-11-22T00:00:00Z,1
1532,Everybody's Changing,,Audio,GBAAN0400092,false,4,1,1,Keane,112,216,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=04,0.38,2004-05-02T00:00:00Z,1
1533,Your Eyes Open,,Audio,GBAAN0400109,false,5,1,1,Keane,112,202,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=05,0.33,2004-05-02T00:00:00Z,1
1534,She Has No Time,,Audio,GBAAN0400091,false,6,1,1,Keane,112,346,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=06,0.32,2004-05-02T00:00:00Z,1
1535,Somewhere Only We Know,,Audio,GBAAN0300664,false,1,1,1,Keane,112,237,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=01,0.43,2004-02-16T00:00:00Z,1
1536,Bend & Break,,Audio,GBAAN0400093,false,2,1,1,Keane,112,220,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=02,0.34,2004-05-02T00:00:00Z,1
1537,We Might As Well Be Strangers,,Audio,GBAAN0400090,false,3,1,1,Keane,112,192,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=03,0.33,2004-05-02T00:00:00Z,1
1538,On A Day Like Today,,Audio,GBAAN0400107,false,10,1,1,Keane,112,327,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=10,0.33,2004-05-02T00:00:00Z,1
1539,Untitled 1,,Audio,GBAAN0400108,false,11,1,1,Keane,112,336,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears-uk-version?h=11,0.32,2004-05-02T00:00:00Z,1
1535,Somewhere Only We Know,,Audio,GBAAN0300664,false,1,1,1,Keane,135,236,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/somewhere-only-we-know-enhanced?h=01,0.42,2004-02-16T00:00:00Z,1
1660,Snowed Under,,Audio,GBAAN0300721,false,2,1,1,Keane,135,228,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/somewhere-only-we-know-enhanced?h=02,0.33,2004-02-16T00:00:00Z,1
1661,Walnut Tree,,Audio,GBAAN0300720,false,3,1,1,Keane,135,220,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/somewhere-only-we-know-enhanced?h=03,0.34,2004-02-16T00:00:00Z,1
1531,This Is The Last Time,,Audio,GBAAN0400089,false,1,1,1,Keane,1854,208,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/this-is-the-last-time-enhanced?h=01,0.45,2004-11-22T00:00:00Z,1
18249,She Opens Her Eyes,,Audio,GBAAN0400918,false,2,1,1,Keane,1854,265,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/this-is-the-last-time-enhanced?h=02,0.36,2004-11-22T00:00:00Z,1
18250,This Is The Last Time,Demo,Audio,GBAAN0400925,false,3,1,1,Keane,1854,246,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/this-is-the-last-time-enhanced?h=03,0.32,2004-11-22T00:00:00Z,1
108595,Everybody's Changing,,Audio,GBAAN0400092,false,1,1,1,Keane,10574,217,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/everybodys-changing-enhanced?h=01,0.35,2004-07-12T00:00:00Z,1
108596,To The End Of The Earth,,Audio,GBAAN0400223,false,2,1,1,Keane,10574,182,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/everybodys-changing-enhanced?h=02,0.35,2004-07-12T00:00:00Z,1
108597,Fly To Me,,Audio,GBAAN0400238,false,3,1,1,Keane,10574,334,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/everybodys-changing-enhanced?h=03,0.34,2004-07-12T00:00:00Z,1
108598,Bedshaped,,Audio,GBAAN0400088,false,1,1,1,Keane,10575,278,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-enhanced?h=01,0.34,2004-08-16T00:00:00Z,1
108599,Something In Me Was Dying,,Audio,GBAAN0400534,false,2,1,1,Keane,10575,286,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-enhanced?h=02,0.34,2004-08-16T00:00:00Z,1
108600,Untitled 2,,Audio,GBAAN0400535,false,3,1,1,Keane,10575,182,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-enhanced?h=03,0.34,2004-08-16T00:00:00Z,1
143188,Everybody's Changing,,Audio,GBAAN0400092,false,1,1,1,Keane,13776,216,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/everybodys-changing-3-pocket-cd?h=01,0.3,2004-07-30T00:00:00Z,1
143189,Fly To Me,,Audio,GBAAN0400238,false,2,1,1,Keane,13776,333,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/everybodys-changing-3-pocket-cd?h=02,0.31,2004-07-30T00:00:00Z,1
359744,Is It Any Wonder?,,Audio,GBUM70600560,false,1,1,1,Keane,33521,186,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/is-it-any-wonder-album-version?h=01,0.38,2010-03-23T00:00:00Z,1
375385,Is It Any Wonder?,Acoustic Version,Audio,GBUM70601505,false,1,1,1,Keane,35011,170,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/is-it-any-wonder-acoustic?h=01,0.34,2006-05-29T00:00:00Z,1
393245,Atlantic,,Audio,GBUM70600557,false,1,1,1,Keane,36567,254,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=01,0.35,2006-06-12T00:00:00Z,1
393246,Is It Any Wonder?,,Audio,GBUM70600560,false,2,1,1,Keane,36567,186,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=02,0.38,2006-06-12T00:00:00Z,1
393247,Nothing In My Way,,Audio,GBUM70600554,false,3,1,1,Keane,36567,240,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=03,0.38,2006-06-12T00:00:00Z,1
393248,Leaving So Soon?,,Audio,GBUM70600558,false,4,1,1,Keane,36567,240,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=04,0.33,2006-06-12T00:00:00Z,1
393249,A Bad Dream,,Audio,GBUM70600550,false,5,1,1,Keane,36567,304,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=05,0.37,2006-06-12T00:00:00Z,1
393250,Hamburg Song,,Audio,GBUM70600561,false,6,1,1,Keane,36567,277,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=06,0.34,2006-06-12T00:00:00Z,1
393251,Put It Behind You,,Audio,GBUM70600553,false,7,1,1,Keane,36567,216,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=07,0.32,2006-06-12T00:00:00Z,1
393252,The Iron Sea,,Audio,GBUM70600678,false,8,1,1,Keane,36567,178,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=08,0.34,2006-06-12T00:00:00Z,1
393253,Crystal Ball,,Audio,GBUM70600559,false,9,1,1,Keane,36567,234,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=09,0.37,2006-06-12T00:00:00Z,1
393254,Try Again,,Audio,GBUM70600551,false,10,1,1,Keane,36567,268,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=10,0.34,2006-06-12T00:00:00Z,1
393255,Broken Toy,,Audio,GBUM70600556,false,11,1,1,Keane,36567,367,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=11,0.32,2006-06-12T00:00:00Z,1
393256,The Frog Prince,,Audio,GBUM70600552,false,12,1,1,Keane,36567,263,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/under-the-iron-sea-uk-edition?h=12,0.34,2006-06-12T00:00:00Z,1
394414,Is It Any Wonder?,Live From ULU 5/5/06,Audio,GBUM70601508,false,1,1,1,Keane,36712,192,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/is-it-any-wonder-live-ulu?h=01,0.33,2006-05-29T00:00:00Z,1
417102,We Might As Well Be Strangers,DJ Shadow Remix,Audio,GBAAN0500003,false,3,1,1,Keane,38962,216,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/indie-dance-digital?h=03,0.31,2006-07-17T00:00:00Z,1
434883,Crystal Ball,Live at ULU,Audio,GBUM70603068,false,1,1,1,Keane,40810,579,"17,43,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/crystal-ball-live-at-ulu?h=01,0.33,2006-08-21T00:00:00Z,1
438336,Crystal Ball,Radio Session Version,Audio,GBUM70603230,false,1,1,1,Keane,41216,235,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/crystal-ball-radio-session-vesion?h=01,0.33,2006-08-19T00:00:00Z,1
453767,Crystal Ball,Tall Paul Remix,Audio,GBUM70603287,false,1,1,1,Keane,42564,468,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/crystal-ball-tall-paul-remix?h=01,0.34,2006-08-19T00:00:00Z,1
468522,Is It Any Wonder?,Tall Paul Edit,Audio,GBUM70602511,false,1,1,1,Keane,43867,234,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/is-it-any-wonder-tall-paul-dave-parkinson-edit?h=01,0.34,2006-08-07T00:00:00Z,1
473459,Is It Any Wonder?,,Audio,GBUM70600560,false,5,1,1,Keane,44320,183,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/the-anthems-digital?h=05,0.24,2006-10-02T00:00:00Z,1
503163,Nothing In My Way,Live at ULU,Audio,GBUM70605105,false,1,1,1,Keane,47002,243,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/nothing-in-my-way-live-at-ulu?h=01,0.32,2006-10-30T00:00:00Z,1
524410,Is It Any Wonder?,,Audio,GBUM70600560,false,7,1,1,Keane,49249,185,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/nme-presents-essential-bands-2006?h=07,0.26,2006-11-13T00:00:00Z,1
542856,Is It Any Wonder?,,Audio,GBUM70600560,false,6,1,1,Keane,52043,183,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/essential-songs?h=06,0.26,2006-12-04T00:00:00Z,1
718590,Crystal Ball,,Audio,GBUM70600559,false,10,1,1,Keane,68731,233,"17,1",0.99,0.99,http://www.7digital.com/artist/various-artists/release/to-mum-with-love-digital-version?h=10,0.24,2007-03-19T00:00:00Z,1
1103783,A Bad Dream,,Audio,GBUM70600550,false,15,1,1,Keane,106391,305,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/nme-presents-the-essential-bands-festival-edition?h=15,0.27,2010-05-06T00:00:00Z,1
1273664,Is It Any Wonder?,,Audio,GBUM70600560,false,12,1,1,Keane,123290,190,"17,1",0.99,0.99,http://www.7digital.com/artist/various-artists/release/indie-anthems?h=12,0.26,2007-08-06T00:00:00Z,1
1671478,The Night Sky,,Audio,GBUM70600555,false,1,1,1,Keane,158654,303,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/the-night-sky-1?h=01,0.33,,1
1777932,The Night Sky,,Audio,GBUM70600555,false,1,1,1,Keane,168136,303,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/the-night-sky-2?h=01,0.33,2007-10-22T00:00:00Z,1
1777933,Under Pressure,,Audio,GBUM70709630,false,2,1,1,Keane,168136,233,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/the-night-sky-2?h=02,0.36,2007-10-22T00:00:00Z,1
1777935,Put It Behind You,Ffrisco Mix,Audio,GBUM70708242,false,3,1,1,Keane,168136,345,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/the-night-sky-2?h=03,0.31,2007-10-22T00:00:00Z,1
1829480,Bedshaped [Live From Live Earth],,Audio,USWB10704749,false,7,1,1,Keane,171791,312,"48,1",0.99,0.99,http://www.7digital.com/artist/live-earth-the-concerts-for-a-climate-in-crisis/release/live-earth-the-concerts-for-a-climate-in-crisis?h=07,0.27,,1
1863677,Somewhere Only We Know,Live at The O2,Audio,GBUM70711149,false,1,1,1,Keane,174161,251,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/live?h=01,0.33,2010-04-21T00:00:00Z,1
1863679,Is It Any Wonder?,Live At The O2,Audio,GBUM70711150,false,2,1,1,Keane,174161,204,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/live?h=02,0.32,2010-04-21T00:00:00Z,1
1863682,A Bad Dream,Live At The O2,Audio,GBUM70711151,false,3,1,1,Keane,174161,311,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/live?h=03,0.29,2010-04-21T00:00:00Z,1
9115652,Bedshaped,Stereo,Video,GBUV70701833,false,4,1,1,Keane,174161,250,"21,4,9,13",0.99,0.99,http://www.7digital.com/artist/keane/release/live?h=04,0.28,,1
1964413,The Night Sky,Radio Edit,Audio,GBUM70708461,false,2,1,1,Keane,181877,303,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/nme-presents-the-essential-bands?h=02,0.3,2010-05-06T00:00:00Z,1
2016489,Somewhere Only We Know,,Audio,GBAAN0300664,false,1,2,1,Keane,186094,231,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/essential-songs-2008?h=01,0.35,,1
2060155,Everybody's Changing,XFM Live Sessions Version,Audio,GBUM70712672,false,10,2,1,Keane,189719,222,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/xfm-the-debut-sessions?h=10,0.24,2008-01-14T00:00:00Z,1
2186235,Sunshine,,Audio,GBAAN0400105,false,10,1,1,Keane,200753,250,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/beautiful-love-the-indie-love-songs-collection?h=10,0.29,,1
2358296,A Bad Dream,,Audio,GBUM70600550,false,1,1,1,Keane,216585,304,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/a-bad-dream?h=01,0.34,2007-03-26T00:00:00Z,1
2358298,She Sells Sanctuary,,Audio,GBUM70607616,false,2,1,1,Keane,216585,275,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/a-bad-dream?h=02,0.32,2007-03-26T00:00:00Z,1
2445433,Somewhere Only We Know,,Audio,GBAAN0300664,false,1,1,1,Keane,223758,236,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=01,0.34,2004-05-10T00:00:00Z,1
2445434,This Is The Last Time,,Audio,GBAAN0400089,false,2,1,1,Keane,223758,208,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=02,0.34,2004-05-10T00:00:00Z,1
2445436,Bend & Break,,Audio,GBAAN0400093,false,3,1,1,Keane,223758,218,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=03,0.31,2004-05-10T00:00:00Z,1
2445438,We Might As Well Be Strangers,,Audio,GBAAN0400090,false,4,1,1,Keane,223758,191,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=04,0.28,2004-05-10T00:00:00Z,1
2445439,Everybody's Changing,,Audio,GBAAN0400092,false,5,1,1,Keane,223758,214,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=05,0.35,2004-05-10T00:00:00Z,1
2445441,Your Eyes Open,,Audio,GBAAN0400109,false,6,1,1,Keane,223758,201,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=06,0.31,2004-05-10T00:00:00Z,1
2445442,She Has No Time,,Audio,GBAAN0400091,false,7,1,1,Keane,223758,344,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=07,0.32,2004-05-10T00:00:00Z,1
2445443,Can't Stop Now,,Audio,GBAAN0400106,false,8,1,1,Keane,223758,217,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=08,0.3,2004-05-10T00:00:00Z,1
2445447,Sunshine,,Audio,GBAAN0400105,false,9,1,1,Keane,223758,250,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=09,0.27,2004-05-10T00:00:00Z,1
2445448,Untitled 1,,Audio,GBAAN0400108,false,10,1,1,Keane,223758,336,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=10,0.27,2004-05-10T00:00:00Z,1
2445453,Bedshaped,,Audio,GBAAN0400088,false,11,1,1,Keane,223758,276,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/hopes-and-fears?h=11,0.33,2004-05-10T00:00:00Z,1
2572753,Everybody's Changing,,Audio,GBAAN0400092,false,11,1,1,Keane,234354,215,48,0.99,0.99,http://www.7digital.com/artist/one-tree-hill-soundtrack/release/music-from-the-wb-television-series-one-tree-hill?h=11,0.31,,1
2687576,The Way You Want It,,Audio,USA560443056,false,1,1,1,Keane,247340,206,"17,6,26",0.99,0.99,http://www.7digital.com/artist/keane/release/the-way-you-want-it-1?h=01,0.38,2004-09-21T00:00:00Z,1
2701442,We Might As Well Be Strangers,,Audio,USIM50500736,false,5,1,1,Keane,252283,197,6,0.99,0.99,http://www.7digital.com/artist/various-artists/release/austin-city-limits-music-festival-2005?h=05,0.24,2006-06-20T00:00:00Z,1
3049012,Bedshaped,,Audio,GBAAN0400088,false,8,1,1,Keane,274641,277,"17,1,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/my-songs?h=08,0.34,,1
3332214,Is It Any Wonder?,,Audio,GBUM70600560,false,1,1,1,Keane,297743,188,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/is-it-any-wonder-1?h=01,0.29,2006-05-29T00:00:00Z,1
3332215,Let It Slide,,Audio,GBUM70601041,false,2,1,1,Keane,297743,251,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/is-it-any-wonder-1?h=02,0.28,2006-05-29T00:00:00Z,1
3332217,He Used To Be A Lovely Boy,,Audio,GBUM70601145,false,3,1,1,Keane,297743,218,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/is-it-any-wonder-1?h=03,0.31,2006-05-29T00:00:00Z,1
3380391,Bedshaped,,Audio,GBAAN0400088,false,1,1,1,Keane,297855,276,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-1?h=01,0.29,2005-04-18T00:00:00Z,1
3380395,This Is The Last Time,,Audio,GBAAN0400089,false,2,1,1,Keane,297855,206,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-1?h=02,0.26,2005-04-18T00:00:00Z,1
3380397,Untitled 2,,Audio,GBAAN0400535,false,3,1,1,Keane,297855,180,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-1?h=03,0.28,2005-04-18T00:00:00Z,1
3380401,Everybody's Changing,"Live Airwaves Festival, Reykjavic",Audio,GBAAN0500085,false,4,1,1,Keane,297855,226,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-1?h=04,0.26,2005-04-18T00:00:00Z,1
3380406,Somewhere Only We Know,"Live at The Forum, London",Audio,GBAAN0400552,false,5,1,1,Keane,297855,250,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-1?h=05,0.27,2005-04-18T00:00:00Z,1
3380411,Bedshaped,,Audio,GBAAN0400088,false,1,1,1,Keane,297856,277,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-2?h=01,0.26,2005-04-18T00:00:00Z,1
3380413,Something In Me Was Dying,,Audio,GBAAN0400534,false,2,1,1,Keane,297856,284,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-2?h=02,0.3,2005-04-18T00:00:00Z,1
3380417,This Is The Last Time,"Acoustic, Mill St Brewery, Toronto 20/9/04",Audio,GBAAN0500086,false,3,1,1,Keane,297856,205,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-2?h=03,0.24,2005-04-18T00:00:00Z,1
3380418,Bedshaped,"Brixton Academy, London 17/11/04",Audio,GBAAN0500087,false,4,1,1,Keane,297856,288,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-2?h=04,0.24,2005-04-18T00:00:00Z,1
3380420,We Might As Well Be Strangers,"Live at ColumbiaFritz, Germany - 19/5/04",Audio,GBAAN0400619,false,5,1,1,Keane,297856,200,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/bedshaped-2?h=05,0.26,2005-04-18T00:00:00Z,1
3502899,Spiralling,Radio Edit,Audio,GBUM70812249,false,1,1,1,Keane,309745,204,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/spiralling?h=01,0.41,2008-08-10T00:00:00Z,1
3533567,Is It Any Wonder?,,Audio,GBUM70600560,false,22,1,1,Keane,310615,186,"17,26",0.99,0.99,http://www.7digital.com/artist/various-artists/release/2007-grammy-nominees?h=22,0.29,2007-01-27T00:00:00Z,1
3615513,Spiralling,,Audio,GBUM70812085,false,1,1,1,Keane,320866,258,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=01,0.36,2008-10-13T00:00:00Z,1
3615515,The Lovers Are Losing,,Audio,GBUM70812102,false,2,1,1,Keane,320866,303,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=02,0.35,2008-10-13T00:00:00Z,1
3615516,Better Than This,,Audio,GBUM70812103,false,3,1,1,Keane,320866,242,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=03,0.34,2008-10-13T00:00:00Z,1
3615518,You Haven't Told Me Anything,,Audio,GBUM70812996,false,4,1,1,Keane,320866,227,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=04,0.32,2008-10-13T00:00:00Z,1
3615519,Perfect Symmetry,,Audio,GBUM70812101,false,5,1,1,Keane,320866,310,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=05,0.36,2008-10-13T00:00:00Z,1
3615520,You Don't See Me,,Audio,GBUM70812997,false,6,1,1,Keane,320866,243,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=06,0.34,2008-10-13T00:00:00Z,1
3615522,Again & Again,,Audio,GBUM70812100,false,7,1,1,Keane,320866,230,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=07,0.33,2008-10-13T00:00:00Z,1
3615523,Playing Along,,Audio,GBUM70812998,false,8,1,1,Keane,320866,333,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=08,0.32,2008-10-13T00:00:00Z,1
3615524,Pretend That You're Alone,,Audio,GBUM70812999,false,9,1,1,Keane,320866,227,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=09,0.33,2008-10-13T00:00:00Z,1
3615526,Black Burning Heart,,Audio,GBUM70813000,false,10,1,1,Keane,320866,321,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=10,0.32,2008-10-13T00:00:00Z,1
3615527,Love Is The End,,Audio,GBUM70812104,false,11,1,1,Keane,320866,337,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-1?h=11,0.31,2008-10-13T00:00:00Z,1
3617882,Spiralling,,Audio,GBUM70812085,false,1,1,1,Keane,321151,259,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=01,0.31,2008-10-13T00:00:00Z,1
3617883,The Lovers Are Losing,,Audio,GBUM70812102,false,2,1,1,Keane,321151,304,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=02,0.34,2008-10-13T00:00:00Z,1
3617884,Better Than This,,Audio,GBUM70812103,false,3,1,1,Keane,321151,244,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=03,0.27,2008-10-13T00:00:00Z,1
3617885,You Haven't Told Me Anything,,Audio,GBUM70812996,false,4,1,1,Keane,321151,227,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=04,0.24,2008-10-13T00:00:00Z,1
3617886,Perfect Symmetry,,Audio,GBUM70812101,false,5,1,1,Keane,321151,312,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=05,0.3,2008-10-13T00:00:00Z,1
3617887,You Don't See Me,,Audio,GBUM70812997,false,6,1,1,Keane,321151,243,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=06,0.24,2008-10-13T00:00:00Z,1
3617888,Again & Again,,Audio,GBUM70812100,false,7,1,1,Keane,321151,230,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=07,0.27,2008-10-13T00:00:00Z,1
3617889,Playing Along,,Audio,GBUM70812998,false,8,1,1,Keane,321151,335,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=08,0.24,2008-10-13T00:00:00Z,1
3617890,Pretend That You're Alone,,Audio,GBUM70812999,false,9,1,1,Keane,321151,227,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=09,0.24,2008-10-13T00:00:00Z,1
3617891,Black Burning Heart,,Audio,GBUM70813000,false,10,1,1,Keane,321151,323,"17,1",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=10,0.24,2008-10-13T00:00:00Z,1
3617892,Love Is The End,,Audio,GBUM70812104,false,11,1,1,Keane,321151,340,"17,1,26",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=11,0.29,2008-10-13T00:00:00Z,1
13913958,Documentary: The Making Of The Album,,Video,GBUV70802022,true,12,1,1,Keane,321151,1224,"21,4,9,13",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=12,0.24,,1
13913963,Track By Track Video Commentary By The Band,,Video,GBUV70802025,false,13,1,1,Keane,321151,777,"21,4,9,13",0.99,0.99,http://www.7digital.com/artist/keane/release/perfect-symmetry-2?h=13,0.0,,1
